"ID","TL","Depth","mean.Rug","ID.chapter","Site","life_stage","Species","Record","Habitat","wi"
209,4,2.5,1.393333333,12,3,"juvenile","amboinensis",209,"Sand",0.348724832214765
209,4,2.5,1.393333333,12,3,"juvenile","amboinensis",209,"Algae",0.23248322147651
209,4,2.5,1.393333333,12,3,"juvenile","amboinensis",209,"Soft.cor",0.30056399132321
209,4,2.5,1.393333333,12,3,"juvenile","amboinensis",209,"Cbranching",0
209,4,2.5,1.393333333,12,3,"juvenile","amboinensis",209,"Fbranching",1.71971631205674
209,4,2.5,1.393333333,12,3,"juvenile","amboinensis",209,"Mcoral",0.686912181303116
209,4,2.5,1.393333333,12,3,"juvenile","amboinensis",209,"Rubble",0.809616026711185
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Pavement",1.23977105478332
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Sand",1.80971553610503
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Algae",0.604561403508772
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Soft.cor",1.01177892918826
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Cbranching",0
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Fbranching",0
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Mcoral",0
210,4.2,2.3,1.466666667,13,2,"juvenile","chrysurus",210,"Rubble",0.75049001814882
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Pavement",0.450825838103025
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Sand",0
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Algae",0.806081871345029
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Soft.cor",0.654680483592401
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Cbranching",0
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Fbranching",0
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Mcoral",0.233627118644068
211,3.9,2,1.873333333,14,2,"juvenile","moluccensis",211,"Rubble",3.7524500907441
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Pavement",0.845298446443173
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Sand",3.92105032822757
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Algae",0.604561403508772
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Soft.cor",0.297582037996546
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Cbranching",0
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Fbranching",1.36927152317881
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Mcoral",0.350440677966102
212,4.2,3.1,1.2,15,2,"juvenile","amboinensis",212,"Rubble",0.062540834845735
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Pavement",0.197236304170074
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Sand",0.226214442013129
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Algae",0
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Soft.cor",5.2374438687392
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Cbranching",0
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Fbranching",0.456423841059603
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Mcoral",0
213,4.1,2.1,1.453333333,16,2,"juvenile","amboinensis",213,"Rubble",0
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Pavement",0.986181520850368
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Sand",2.18673960612691
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Algae",0.201520467836257
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Soft.cor",0
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Cbranching",0
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Fbranching",0
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Mcoral",0.116813559322034
214,4.1,2.1,1.42,17,2,"juvenile","chrysurus",214,"Rubble",2.18892921960073
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Pavement",0.648062142273099
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Sand",1.88512035010941
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Algae",0.604561403508772
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Soft.cor",0.773713298791019
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Cbranching",0
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Fbranching",2.28211920529801
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Mcoral",0
215,3.7,2.3,2,18,2,"juvenile","moluccensis",215,"Rubble",1.62606170598911
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Pavement",1.00730210016155
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Sand",0
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Algae",0.46496644295302
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Soft.cor",1.50281995661605
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Cbranching",0
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Fbranching",1.71971631205674
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Mcoral",1.37382436260623
216,2.9,2.3,2.473333333,25,3,"juvenile","moluccensis",216,"Rubble",0.809616026711185
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Pavement",1.5389337641357
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Sand",0.46496644295302
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Algae",0.23248322147651
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Soft.cor",0.150281995661605
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Cbranching",2.06190476190476
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Fbranching",0.982695035460993
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Mcoral",0
217,3.9,2,1.46,26,3,"juvenile","amboinensis",217,"Rubble",1.38791318864775
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Pavement",1.84672051696284
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Sand",0.23248322147651
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Algae",1.62738255033557
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Soft.cor",0
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Cbranching",0.824761904761905
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Fbranching",0.982695035460993
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Mcoral",0.490651558073654
218,4.2,1.7,1.946666667,27,3,"juvenile","moluccensis",218,"Rubble",0.520467445742905
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Pavement",1.23114701130856
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Sand",0.348724832214765
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Algae",0
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Soft.cor",1.05197396963124
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Cbranching",0
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Fbranching",0
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Mcoral",0.196260623229462
219,4.3,1.7,1.64,28,3,"juvenile","chrysurus",219,"Rubble",2.13969949916528
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Pavement",0.895379644588045
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Sand",1.62738255033557
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Algae",0
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Soft.cor",0
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Cbranching",0
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Fbranching",0
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Mcoral",0.392521246458924
220,5,1.7,1.54,29,3,"juvenile","chrysurus",220,"Rubble",2.8914858096828
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Pavement",1.20316639741519
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Sand",0.92993288590604
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Algae",0
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Soft.cor",1.12711496746204
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Cbranching",0
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Fbranching",0
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Mcoral",1.47195467422096
221,5,2.7,1.54,30,3,"juvenile","amboinensis",221,"Rubble",1.09876460767947
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Pavement",0.671534733441034
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Sand",1.16241610738255
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Algae",0
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Soft.cor",1.72824295010846
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Cbranching",0
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Fbranching",2.82524822695035
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Mcoral",0.490651558073654
222,3.4,3.5,2.366666667,31,3,"juvenile","moluccensis",222,"Rubble",0.867445742904841
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Pavement",1.17518578352181
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Sand",3.48724832214765
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Algae",0.23248322147651
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Soft.cor",0.225422993492408
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Cbranching",0
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Fbranching",0
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Mcoral",1.76634560906516
223,4.4,3.3,1.446666667,32,3,"juvenile","amboinensis",223,"Rubble",0.346978297161937
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Pavement",1.14720516962843
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Sand",0.348724832214765
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Algae",1.16241610738255
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Soft.cor",1.57796095444685
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Cbranching",0
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Fbranching",1.22836879432624
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Mcoral",0.294390934844193
224,4.7,1.7,1.626666667,33,3,"juvenile","chrysurus",224,"Rubble",0.925275459098498
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Pavement",0.951340872374798
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Sand",0.116241610738255
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Algae",0.23248322147651
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Soft.cor",0.0751409978308026
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Cbranching",0
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Fbranching",3.31659574468085
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Mcoral",1.2756940509915
225,3.4,1.7,1.833333333,34,3,"juvenile","moluccensis",225,"Rubble",1.27225375626043
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Pavement",0.39172859450727
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Sand",3.25476510067114
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Algae",0
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Soft.cor",0
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Cbranching",0
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Fbranching",0.491347517730496
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Mcoral",3.43456090651558
226,3.3,3.6,1.76,35,3,"juvenile","moluccensis",226,"Rubble",1.09876460767947
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Pavement",0.223844911147011
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Sand",5.92832214765101
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Algae",0
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Soft.cor",2.02880694143167
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Cbranching",0
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Fbranching",0.982695035460993
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Mcoral",0
227,4.2,3.6,1.473333333,36,3,"juvenile","amboinensis",227,"Rubble",0.346978297161937
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Pavement",1.09124394184168
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Sand",0.348724832214765
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Algae",1.39489932885906
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Soft.cor",2.62993492407809
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Cbranching",0
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Fbranching",0.122836879432624
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Mcoral",0.785042492917847
228,4.5,1.5,1.46,37,3,"juvenile","chrysurus",228,"Rubble",0.404808013355593
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Pavement",1.23114701130856
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Sand",1.16241610738255
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Algae",1.16241610738255
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Soft.cor",0.751409978308026
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Cbranching",0
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Fbranching",0
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Mcoral",0.686912181303116
229,3.8,2.2,1.486666667,38,3,"juvenile","chrysurus",229,"Rubble",1.38791318864775
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Pavement",0.559612277867528
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Sand",2.90604026845638
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Algae",1.16241610738255
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Soft.cor",0
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Cbranching",2.06190476190476
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Fbranching",0
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Mcoral",0
230,4,2.6,1.413333333,39,3,"juvenile","amboinensis",230,"Rubble",2.60233722871452
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Pavement",0.394472608340147
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Sand",0.150809628008753
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Algae",1.81368421052632
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Soft.cor",0
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Cbranching",0
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Fbranching",0
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Mcoral",0.116813559322034
231,4.5,2.8,1.52,40,2,"juvenile","moluccensis",231,"Rubble",4.62802177858439
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Pavement",0.563532297628782
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Sand",2.63916849015317
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Algae",0
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Soft.cor",0.297582037996546
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Cbranching",0
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Fbranching",0
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Mcoral",4.55572881355932
232,4.1,2.9,1.68,41,2,"juvenile","amboinensis",232,"Rubble",0.062540834845735
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Pavement",1.52153720359771
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Sand",1.5835010940919
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Algae",0.806081871345029
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Soft.cor",0.654680483592401
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Cbranching",0
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Fbranching",0
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Mcoral",0.233627118644068
233,4.3,2.1,1.586666667,42,2,"juvenile","chrysurus",233,"Rubble",0.50032667876588
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Pavement",0.704415372035977
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Sand",0
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Algae",1.00760233918129
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Soft.cor",0.595164075993092
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Cbranching",48.9694736842105
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Fbranching",0
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Mcoral",0.350440677966102
234,3.8,1.5,1.846666667,43,2,"juvenile","moluccensis",234,"Rubble",1.75114337568058
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Pavement",1.57789043336059
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Sand",0.754048140043764
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Algae",4.03040935672515
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Soft.cor",0.238065630397237
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Cbranching",1.81368421052632
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Fbranching",0
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Mcoral",0.817694915254237
235,4.4,1.5,1.76,44,2,"juvenile","chrysurus",235,"Rubble",0.12508166969147
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Pavement",0.845298446443173
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Sand",1.43269146608315
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Algae",2.21672514619883
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Soft.cor",0.476131260794473
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Cbranching",7.25473684210526
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Fbranching",0.684635761589404
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Mcoral",0.467254237288136
236,4,1.2,2.033333333,45,2,"juvenile","chrysurus",236,"Rubble",1.31335753176044
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Pavement",1.09888798037612
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Sand",2.41295404814004
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Algae",0.604561403508772
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Soft.cor",0.238065630397237
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Cbranching",0
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Fbranching",0.912847682119205
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Mcoral",0
237,4.9,3.1,1.56,46,2,"juvenile","amboinensis",237,"Rubble",1.12573502722323
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Pavement",0.140883074407195
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Sand",0
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Algae",1.4106432748538
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Soft.cor",0
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Cbranching",0
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Fbranching",0
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Mcoral",0
238,4.5,2.5,1.553333333,47,2,"juvenile","moluccensis",238,"Rubble",5.50359346642468
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Pavement",0.394472608340147
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Sand",2.71457330415755
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Algae",0
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Soft.cor",0.595164075993092
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Cbranching",5.44105263157895
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Fbranching",0
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Mcoral",0
239,4.4,2.6,1.513333333,48,2,"juvenile","amboinensis",239,"Rubble",2.3140108892922
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Pavement",1.35247751430908
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Sand",0.301619256017505
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Algae",1.20912280701754
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Soft.cor",0.416614853195164
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Cbranching",0
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Fbranching",2.73854304635762
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Mcoral",1.16813559322034
240,3.5,2.4,1.68,49,2,"juvenile","moluccensis",240,"Rubble",0.813030852994555
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Pavement",0.676238757154538
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Sand",3.54402625820569
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Algae",0
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Soft.cor",0.416614853195164
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Cbranching",0
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Fbranching",4.33602649006623
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Mcoral",0.233627118644068
241,4.6,2.3,1.686666667,50,2,"juvenile","amboinensis",241,"Rubble",0.062540834845735
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Pavement",1.09888798037612
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Sand",1.05566739606127
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Algae",0
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Soft.cor",0.0595164075993092
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Cbranching",0
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Fbranching",0
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Mcoral",0.58406779661017
242,4.2,2,1.3,51,2,"juvenile","chrysurus",242,"Rubble",2.56417422867514
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Pavement",1.54971381847915
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Sand",0.904857768052516
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Algae",0.403040935672515
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Soft.cor",0
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Cbranching",5.44105263157895
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Fbranching",3.19496688741722
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Mcoral",0.350440677966102
243,4.1,1.8,1.633333333,52,2,"juvenile","amboinensis",243,"Rubble",0.62540834845735
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Pavement",1.23977105478332
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Sand",2.63916849015317
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Algae",0
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Soft.cor",0
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Cbranching",0
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Fbranching",0
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Mcoral",0
244,4.7,1.9,1.326666667,53,2,"juvenile","amboinensis",244,"Rubble",1.31335753176044
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Pavement",0.845298446443173
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Sand",3.16700218818381
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Algae",0.604561403508772
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Soft.cor",0.357098445595855
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Cbranching",0
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Fbranching",0.912847682119205
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Mcoral",1.40176271186441
245,4.5,1.8,1.42,54,2,"juvenile","chrysurus",245,"Rubble",0.187622504537205
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Pavement",0
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Sand",0
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Algae",0.604561403508772
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Soft.cor",0
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Cbranching",0
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Fbranching",0
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Mcoral",0.116813559322034
246,4.4,2.5,1.433333333,82,2,"juvenile","moluccensis",246,"Rubble",6.00392014519056
247,3.9,3.7,1.273333333,83,2,"juvenile","chrysurus",247,"Pavement",0.92982829108749
247,3.9,3.7,1.273333333,83,2,"juvenile","chrysurus",247,"Sand",3.31781181619256
247,3.9,3.7,1.273333333,83,2,"juvenile","chrysurus",247,"Algae",0
247,3.9,3.7,1.273333333,83,2,"juvenile","chrysurus",247,"Soft.cor",0
